,借車站,還車站,路線次數,reverse,difference,lat_start,lng_start,lat_end,lng_end
2525,捷運中山國中站,民生活動中心,12,1,11,25.06106,121.54406,25.05907,121.56305
2526,捷運中山國中站,民生立體停車場,13,1,12,25.06106,121.54406,25.05846,121.55947
2527,捷運中山國中站,民福三號綠地,171,2,169,25.06106,121.54406,25.06374,121.54767
2528,捷運中山國中站,民福簡易綠地,38,1,37,25.06106,121.54406,25.06589,121.54529
2529,捷運中山國中站,江寧公園,347,5,342,25.06106,121.54406,25.0614,121.53929
2530,捷運中山國中站,濱江果菜市場,99,5,94,25.06106,121.54406,25.06807,121.53673
2531,捷運中山國中站,稻江高級護理家事職業學校,12,1,11,25.06106,121.54406,25.06532,121.52848
2532,捷運中山國中站,第二果菜批發市場,281,5,276,25.06106,121.54406,25.06642,121.53735
2533,捷運中山國中站,興安合江路口,50,3,47,25.06106,121.54406,25.05619,121.53949
2534,捷運中山國中站,興安華城,106,12,94,25.06106,121.54406,25.05606,121.54175
2535,捷運中山國中站,錦州吉林路口,24,0,24,25.06106,121.54406,25.06028,121.52991
2536,捷運中山國中站,長春龍江路口,14,1,13,25.06106,121.54406,25.05473,121.54026
2537,捷運中山國中站,龍江錦州街口,232,15,217,25.06106,121.54406,25.06045,121.54077
2538,捷運中山國小站(2號出口),中原民生路口,55,1,54,25.06246,121.52705,25.05808,121.52887
2539,捷運中山國小站(2號出口),中山北路二段62巷口,13,2,11,25.06246,121.52705,25.05676,121.52268
2540,捷運中山國小站(2號出口),仁德公園,12,0,12,25.06246,121.52705,25.05337,121.5289
2541,捷運中山國小站(2號出口),吉林路407巷口,26,0,26,25.06246,121.52705,25.06595,121.53041
2542,捷運中山國小站(2號出口),捷運中山國中站,21,11,10,25.06246,121.52705,25.06106,121.54406
2543,捷運中山國小站(2號出口),新生德惠街口,12,0,12,25.06246,121.52705,25.06652,121.52762
2544,捷運中山國小站(2號出口),新生錦州街口,59,1,58,25.06246,121.52705,25.05955,121.52744
2545,捷運中山國小站(2號出口),新生長春路口,39,2,37,25.06246,121.52705,25.05639,121.52752
2546,捷運中山國小站(2號出口),新生長春路口(東北側),37,0,37,25.06246,121.52705,25.05532,121.52769
2547,捷運中山國小站(2號出口),林森公園,14,2,12,25.06246,121.52705,25.05223,121.52581
2548,捷運中山國小站(2號出口),林森德惠街口,22,0,22,25.06246,121.52705,25.06688,121.5257
2549,捷運中山國小站(2號出口),林森農安街口,11,0,11,25.06246,121.52705,25.06531,121.52565
2550,捷運中山國小站(2號出口),林森長春路口,105,2,103,25.06246,121.52705,25.05497,121.52536
2551,捷運中山國小站(2號出口),民權吉林路口,12,1,11,25.06246,121.52705,25.06269,121.53061
2552,捷運中山國小站(2號出口),民權吉林路口(南側),64,0,64,25.06246,121.52705,25.06245,121.53043
2553,捷運中山國小站(2號出口),民權龍江路口,18,3,15,25.06246,121.52705,25.06225,121.54107
2554,捷運中山國小站(2號出口),永盛公園(民生東路一段23巷),66,1,65,25.06246,121.52705,25.05873,121.52488
2555,捷運中山國小站(2號出口),錦州吉林路口,14,0,14,25.06246,121.52705,25.06028,121.52991
2556,捷運中山國小站(4號出口),下埤公園,13,0,13,25.06283,121.52697,25.06682,121.54213
2557,捷運中山國小站(4號出口),中山行政中心,62,3,59,25.06283,121.52697,25.06432,121.53349
2558,捷運中山國小站(4號出口),中山農安街口,68,4,64,25.06283,121.52697,25.0651,121.5224
2559,捷運中山國小站(4號出口),吉林路407巷口,321,4,317,25.06283,121.52697,25.06595,121.53041
2560,捷運中山國小站(4號出口),捷運中山國中站,4,17,13,25.06283,121.52697,25.06106,121.54406
2561,捷運中山國小站(4號出口),捷運行天宮站(3號出口),8,18,10,25.06283,121.52697,25.05992,121.5333
2562,捷運中山國小站(4號出口),新喜公園,135,1,134,25.06283,121.52697,25.06533,121.53177
2563,捷運中山國小站(4號出口),新生公園,40,1,39,25.06283,121.52697,25.06839,121.53032
2564,捷運中山國小站(4號出口),新生德惠街口,257,5,252,25.06283,121.52697,25.06652,121.52762
2565,捷運中山國小站(4號出口),新生民族路口(西南側),112,5,107,25.06283,121.52697,25.06819,121.52767
2566,捷運中山國小站(4號出口),新生濱江街口(東南側),25,0,25,25.06283,121.52697,25.07059,121.52812
2567,捷運中山國小站(4號出口),新生農安街口,321,7,314,25.06283,121.52697,25.06493,121.52778
2568,捷運中山國小站(4號出口),新生長春路口(東北側),10,0,10,25.06283,121.52697,25.05532,121.52769
2569,捷運中山國小站(4號出口),松江路431巷口,13,1,12,25.06283,121.52697,25.06585,121.53338
2570,捷運中山國小站(4號出口),林安泰古厝,70,0,70,25.06283,121.52697,25.07154,121.53058
2571,捷運中山國小站(4號出口),林森公園,15,4,11,25.06283,121.52697,25.05223,121.52581
2572,捷運中山國小站(4號出口),林森德惠街口,200,9,191,25.06283,121.52697,25.06688,121.5257
2573,捷運中山國小站(4號出口),林森農安街口,63,5,58,25.06283,121.52697,25.06531,121.52565
2574,捷運中山國小站(4號出口),林森長春路口,48,3,45,25.06283,121.52697,25.05497,121.52536
2575,捷運中山國小站(4號出口),民族松江路口,15,0,15,25.06283,121.52697,25.06833,121.5328
2576,捷運中山國小站(4號出口),民族林森路口,22,1,21,25.06283,121.52697,25.06847,121.52559
2577,捷運中山國小站(4號出口),民權吉林路口,123,7,116,25.06283,121.52697,25.06269,121.53061
2578,捷運中山國小站(4號出口),民權吉林路口(南側),22,5,17,25.06283,121.52697,25.06245,121.53043
2579,捷運中山國小站(4號出口),永盛公園(民生東路一段23巷),34,1,33,25.06283,121.52697,25.05873,121.52488
2580,捷運中山國小站(4號出口),濱江果菜市場,21,0,21,25.06283,121.52697,25.06807,121.53673
2581,捷運中山國小站(4號出口),稻江高級護理家事職業學校,236,1,235,25.06283,121.52697,25.06532,121.52848
2582,捷運中山國小站(4號出口),農安雙城街口,46,5,41,25.06283,121.52697,25.06491,121.52449
2583,捷運中山國小站(4號出口),錦州吉林路口,23,1,22,25.06283,121.52697,25.06028,121.52991
2584,捷運中山站(2號出口),中原公園,11,1,10,25.05228,121.52176,25.05583,121.52821
2585,捷運中山站(2號出口),中山北路二段59巷口,31,3,28,25.05228,121.52176,25.05606,121.5229
2586,捷運中山站(2號出口),中山北路二段62巷口,16,6,10,25.05228,121.52176,25.05676,121.52268
2587,捷運中山站(2號出口),仁德公園,12,0,12,25.05228,121.52176,25.05337,121.5289
2588,捷運中山站(2號出口),南京太原路口,23,11,12,25.05228,121.52176,25.05366,121.51638
2589,捷運中山站(2號出口),南京新生路口,242,13,229,25.05228,121.52176,25.05194,121.52766
2590,捷運中山站(2號出口),南京林森路口(東南側),403,11,392,25.05228,121.52176,25.05201,121.52556
2591,捷運中山站(2號出口),圓環站,49,10,39,25.05228,121.52176,25.05369,121.51418
2592,捷運中山站(2號出口),市民大道二段5巷口,29,2,27,25.05228,121.52176,25.04812,121.52166
2593,捷運中山站(2號出口),市民林森路口,88,6,82,25.05228,121.52176,25.04796,121.52439
2594,捷運中山站(2號出口),捷運中山站(5號出口),27,17,10,25.05228,121.52176,25.05296,121.51938
2595,捷運中山站(2號出口),捷運臺北車站(M2出口),8,30,22,25.05228,121.52176,25.04821,121.51903
2596,捷運中山站(2號出口),捷運雙連站(2號出口),13,31,18,25.05228,121.52176,25.05826,121.52063
2597,捷運中山站(2號出口),新生長安路口,49,2,47,25.05228,121.52176,25.04861,121.52935
2598,捷運中山站(2號出口),新生高架停車場(林森北路107巷口),76,0,76,25.05228,121.52176,25.04983,121.52853
2599,捷運中山站(2號出口),松江路132巷口,11,0,11,25.05228,121.52176,25.05277,121.53013
2600,捷運中山站(2號出口),林森公園,76,7,69,25.05228,121.52176,25.05223,121.52581
2601,捷運中山站(2號出口),林森長春路口,199,8,191,25.05228,121.52176,25.05497,121.52536
2602,捷運中山站(2號出口),永樂市場,34,9,25,25.05228,121.52176,25.05454,121.51052
2603,捷運中山站(2號出口),永盛公園(民生東路一段23巷),19,1,18,25.05228,121.52176,25.05873,121.52488
2604,捷運中山站(2號出口),臺北轉運站(華陰街),22,12,10,25.05228,121.52176,25.04937,121.51914
2605,捷運中山站(2號出口),華山公園,28,3,25,25.05228,121.52176,25.0471,121.5277
2606,捷運中山站(2號出口),農安雙城街口,16,0,16,25.05228,121.52176,25.06491,121.52449
2607,捷運中山站(2號出口),重慶長安路口,40,1,39,25.05228,121.52176,25.0515,121.51398
2608,捷運中山站(3號出口),中原公園,24,0,24,25.05236,121.52212,25.05583,121.52821
2609,捷運中山站(3號出口),中山公民會館,1,13,12,25.05236,121.52212,25.06185,121.5226
2610,捷運中山站(3號出口),中山北路二段59巷口,53,4,49,25.05236,121.52212,25.05606,121.5229
2611,捷運中山站(3號出口),仁德公園,20,3,17,25.05236,121.52212,25.05337,121.5289
2612,捷運中山站(3號出口),南京伊通街口,11,0,11,25.05236,121.52212,25.05189,121.53517
2613,捷運中山站(3號出口),南京新生路口,63,3,60,25.05236,121.52212,25.05194,121.52766
2614,捷運中山站(3號出口),南京林森路口(東南側),45,6,39,25.05236,121.52212,25.05201,121.52556
2615,捷運中山站(3號出口),圓環站,27,0,27,25.05236,121.52212,25.05369,121.51418
2616,捷運中山站(3號出口),新生長春路口(東北側),33,0,33,25.05236,121.52212,25.05532,121.52769
2617,捷運中山站(3號出口),新生高架停車場(林森北路107巷口),14,0,14,25.05236,121.52212,25.04983,121.52853
2618,捷運中山站(3號出口),林森公園,92,8,84,25.05236,121.52212,25.05223,121.52581
2619,捷運中山站(3號出口),林森長春路口,460,16,444,25.05236,121.52212,25.05497,121.52536
2620,捷運中山站(3號出口),民權吉林路口,16,1,15,25.05236,121.52212,25.06269,121.53061
2621,捷運中山站(3號出口),永樂市場,14,0,14,25.05236,121.52212,25.05454,121.51052
2622,捷運中山站(3號出口),農安雙城街口,13,2,11,25.05236,121.52212,25.06491,121.52449
2623,捷運中山站(5號出口),中山北路二段59巷口,32,2,30,25.05296,121.51938,25.05606,121.5229
2624,捷運中山站(5號出口),南京太原路口,372,24,348,25.05296,121.51938,25.05366,121.51638
2625,捷運中山站(5號出口),南京新生路口,17,7,10,25.05296,121.51938,25.05194,121.52766
2626,捷運中山站(5號出口),南京林森路口(東南側),17,3,14,25.05296,121.51938,25.05201,121.52556
2627,捷運中山站(5號出口),圓環站,436,15,421,25.05296,121.51938,25.05369,121.51418
2628,捷運中山站(5號出口),大稻埕碼頭,11,0,11,25.05296,121.51938,25.05662,121.50783
2629,捷運中山站(5號出口),太原五原路口,208,10,198,25.05296,121.51938,25.05646,121.51698
2630,捷運中山站(5號出口),承德昌吉街口,13,1,12,25.05296,121.51938,25.06587,121.51847
2631,捷運中山站(5號出口),承德民生西路口,37,3,34,25.05296,121.51938,25.05756,121.51828
2632,捷運中山站(5號出口),捷運中山站(2號出口),17,27,10,25.05296,121.51938,25.05228,121.52176
2633,捷運中山站(5號出口),捷運北門站(3號出口),5,18,13,25.05296,121.51938,25.04991,121.5104
2634,捷運中山站(5號出口),捷運行政大樓,13,3,10,25.05296,121.51938,25.05575,121.52168
2635,捷運中山站(5號出口),捷運雙連站(2號出口),39,27,12,25.05296,121.51938,25.05826,121.52063
2636,捷運中山站(5號出口),朝陽公園,121,3,118,25.05296,121.51938,25.05592,121.51367
2637,捷運中山站(5號出口),林森公園,14,2,12,25.05296,121.51938,25.05223,121.52581
2638,捷運中山站(5號出口),林森長春路口,48,6,42,25.05296,121.51938,25.05497,121.52536
2639,捷運中山站(5號出口),歸綏戲曲公園,84,4,80,25.05296,121.51938,25.05805,121.51353
2640,捷運中山站(5號出口),永樂市場,176,14,162,25.05296,121.51938,25.05454,121.51052
2641,捷運中山站(5號出口),永盛公園(民生東路一段23巷),16,2,14,25.05296,121.51938,25.05873,121.52488
2642,捷運中山站(5號出口),蔣渭水紀念公園,14,1,13,25.05296,121.51938,25.06011,121.51729
2643,捷運中山站(5號出口),重慶保安街口(家樂福重慶店),31,6,25,25.05296,121.51938,25.05918,121.51373
2644,捷運中山站(5號出口),重慶長安路口,75,4,71,25.05296,121.51938,25.0515,121.51398
2645,捷運中正紀念堂站(2號出口),中華南海路口,23,2,21,25.03212,121.51861,25.02703,121.50686
2646,捷運中正紀念堂站(2號出口),中華路二段409巷口,12,0,12,25.03212,121.51861,25.02598,121.50806
2647,捷運中正紀念堂站(2號出口),南機場夜市(中華路二段),16,6,10,25.03212,121.51861,25.02886,121.50518
2648,捷運中正紀念堂站(2號出口),南海和平路口西南側,18,1,17,25.03212,121.51861,25.03024,121.50904
2649,捷運中正紀念堂站(2號出口),古亭國中,13,0,13,25.03212,121.51861,25.02442,121.5107
2650,捷運中正紀念堂站(2號出口),古亭智慧圖書館,30,0,30,25.03212,121.51861,25.02543,121.51052
2651,捷運中正紀念堂站(2號出口),和平重慶路口,94,3,91,25.03212,121.51861,25.02723,121.51659
2652,捷運中正紀念堂站(2號出口),國家圖書館,14,3,11,25.03212,121.51861,25.03763,121.51709
2653,捷運中正紀念堂站(2號出口),國興青年路口,12,0,12,25.03212,121.51861,25.02594,121.50651
2654,捷運中正紀念堂站(2號出口),孫立人將軍官邸,148,7,141,25.03212,121.51861,25.02933,121.51854
2655,捷運中正紀念堂站(2號出口),捷運臺大醫院站(4號出口),6,18,12,25.03212,121.51861,25.04297,121.51643
2656,捷運中正紀念堂站(2號出口),新和國小,17,0,17,25.03212,121.51861,25.02582,121.50255
2657,捷運中正紀念堂站(2號出口),植物園,75,2,73,25.03212,121.51861,25.0299,121.51033
2658,捷運中正紀念堂站(2號出口),永昌公園,49,0,49,25.03212,121.51861,25.02643,121.50936
2659,捷運中正紀念堂站(2號出口),泉州寧波西街口,436,11,425,25.03212,121.51861,25.02965,121.51415
2660,捷運中正紀念堂站(2號出口),牯嶺公園,26,1,25,25.03212,121.51861,25.02338,121.51889
2661,捷運中正紀念堂站(2號出口),羅斯福路二段6巷口,23,5,18,25.03212,121.51861,25.02923,121.52058
2662,捷運中正紀念堂站(2號出口),華江高中,19,1,18,25.03212,121.51861,25.02744,121.49619
2663,捷運中正紀念堂站(2號出口),螢橋國小,120,3,117,25.03212,121.51861,25.02609,121.51389
2664,捷運中正紀念堂站(2號出口),郵政博物館,69,7,62,25.03212,121.51861,25.03158,121.51464
2665,捷運中正紀念堂站(2號出口),重慶南詔安街口,19,3,16,25.03212,121.51861,25.02507,121.51645
2666,捷運中正紀念堂站(2號出口),龍興里活動中心,164,8,156,25.03212,121.51861,25.02815,121.51108
2667,捷運中正紀念堂站(3號出口),信義杭州路口,21,3,18,25.03239,121.51866,25.0357,121.5241
2668,捷運中正紀念堂站(3號出口),南海和平路口西南側,13,1,12,25.03239,121.51866,25.03024,121.50904
2669,捷運中正紀念堂站(3號出口),原臺北刑務所官舍,58,0,58,25.03239,121.51866,25.03054,121.52466
2670,捷運中正紀念堂站(3號出口),和平重慶路口,24,1,23,25.03239,121.51866,25.02723,121.51659
2671,捷運中正紀念堂站(3號出口),孫立人將軍官邸,13,1,12,25.03239,121.51866,25.02933,121.51854
2672,捷運中正紀念堂站(3號出口),捷運東門站(5號出口),12,2,10,25.03239,121.51866,25.03363,121.52962
2673,捷運中正紀念堂站(3號出口),植物園,32,3,29,25.03239,121.51866,25.0299,121.51033
2674,捷運中正紀念堂站(3號出口),永昌公園,10,0,10,25.03239,121.51866,25.02643,121.50936
2675,捷運中正紀念堂站(3號出口),泉州寧波西街口,37,1,36,25.03239,121.51866,25.02965,121.51415
2676,捷運中正紀念堂站(3號出口),羅斯福寧波東街口,12,2,10,25.03239,121.51866,25.03145,121.51941
2677,捷運中正紀念堂站(3號出口),螢橋國小,41,0,41,25.03239,121.51866,25.02609,121.51389
2678,捷運中正紀念堂站(3號出口),郵政博物館,20,0,20,25.03239,121.51866,25.03158,121.51464
2679,捷運中正紀念堂站(3號出口),金杭公園,19,1,18,25.03239,121.51866,25.03325,121.52436
2680,捷運中正紀念堂站(3號出口),金華杭州南路口,45,2,43,25.03239,121.51866,25.031,121.52211
2681,捷運中正紀念堂站(3號出口),龍興里活動中心,22,0,22,25.03239,121.51866,25.02815,121.51108
2682,捷運中正紀念堂站(4號出口),中正運動中心,15,3,12,25.03376,121.51772,25.03786,121.51985
2683,捷運中正紀念堂站(4號出口),仁愛林森路口,11,0,11,25.03376,121.51772,25.03895,121.52233
2684,捷運中正紀念堂站(4號出口),信義杭州路口,20,4,16,25.03376,121.51772,25.0357,121.5241
2685,捷運中正紀念堂站(4號出口),南海和平路口西南側,12,0,12,25.03376,121.51772,25.03024,121.50904
2686,捷運中正紀念堂站(4號出口),原臺北刑務所官舍,12,1,11,25.03376,121.51772,25.03054,121.52466
2687,捷運中正紀念堂站(4號出口),植物園,10,0,10,25.03376,121.51772,25.0299,121.51033
2688,捷運中正紀念堂站(4號出口),青年公園棒球場,18,0,18,25.03376,121.51772,25.0241,121.50289
2689,捷運中正紀念堂站(5號出口),中正運動中心,278,14,264,25.03526,121.5168,25.03786,121.51985
2690,捷運中正紀念堂站(5號出口),仁愛林森路口,36,0,36,25.03526,121.5168,25.03895,121.52233
2691,捷運中正紀念堂站(5號出口),仁愛紹興街口(南側),40,1,39,25.03526,121.5168,25.03837,121.52345
2692,捷運中正紀念堂站(5號出口),信義杭州路口,35,3,32,25.03526,121.5168,25.0357,121.5241
