"times","stop_id1","longitude1（經度）","latitude1（緯度）","stop_id2","longitude2","latitude2"
938,"U101181",121.53374,25.01551,"U119070",121.53583,25.0156100025
16,"U101181",121.53374,25.01551,"U119071",121.53992,25.0203600025
12,"U101181",121.53374,25.01551,"U119072",121.53868,25.0188100025
31,"U101181",121.53374,25.01551,"U119074",121.53825,25.0154800025
58,"U101181",121.53374,25.01551,"U119075",121.53995,25.0176100025
8,"U101181",121.53374,25.01551,"U119076",121.54195,25.0192200025
56,"U101181",121.53374,25.01551,"U119077",121.536,25.0189000025
20,"U101181",121.53374,25.01551,"U119078",121.53888,25.0170400025
829,"U101181",121.53374,25.01551,"U119079",121.53455,25.0169800025
58,"U101181",121.53374,25.01551,"U119080",121.53686,25.0153900025
10,"U101181",121.53374,25.01551,"U119081",121.53909,25.0133700025
28,"U101181",121.53374,25.01551,"U119082",121.53781,25.0170300025
60,"U101181",121.53374,25.01551,"U119083",121.53846,25.0196000025
4,"U101181",121.53374,25.01551,"U119084",121.54305,25.0190000025
5,"U101181",121.53374,25.01551,"U119085",121.54247,25.0185700025
43,"U101181",121.53374,25.01551,"U119086",121.53928,25.0180400025
21,"U101181",121.53374,25.01551,"U119087",121.54031,25.0169000025
5,"U101181",121.53374,25.01551,"U119088",121.54347,25.0199500025
1,"U101181",121.53374,25.01551,"U119089",121.54242,25.0179100025
13,"U101181",121.53374,25.01551,"U119090",121.53591,25.0211200025
1,"U101181",121.53374,25.01551,"U119091",121.54469,25.0181600025
63,"U101182",121.53653,25.04196,"U101183",121.54027,25.0417600025
5,"U101184",121.53334,25.01744,"U101209",121.54153,25.0210100025
2,"U101184",121.53334,25.01744,"U106002",121.531908,25.0146970025
16,"U101184",121.53334,25.01744,"U106003",121.534374,25.0145290025
19,"U101184",121.53334,25.01744,"U106004",121.533828,25.0150690025
4,"U101184",121.53334,25.01744,"U119044",121.53759,25.0140800025
474,"U101184",121.53334,25.01744,"U119045",121.53404,25.0183900025
3,"U101184",121.53334,25.01744,"U119046",121.53673,25.0135500025
4,"U101184",121.53334,25.01744,"U119047",121.53844,25.0176100025
24,"U101184",121.53334,25.01744,"U119048",121.53436,25.0154700025
24,"U101184",121.53334,25.01744,"U119049",121.53902,25.0193700025
75,"U101184",121.53334,25.01744,"U119050",121.5376,25.0184600025
7,"U101184",121.53334,25.01744,"U119052",121.54059,25.0185700025
4,"U101184",121.53334,25.01744,"U119053",121.53783,25.0210800025
1,"U101184",121.53334,25.01744,"U119054",121.5404,25.0194100025
143,"U101184",121.53334,25.01744,"U119055",121.53585,25.0179300025
30,"U101184",121.53334,25.01744,"U119056",121.53535,25.0162700025
17,"U101184",121.53334,25.01744,"U119057",121.53718,25.0166600025
18,"U101184",121.53334,25.01744,"U119058",121.53583,25.0198000025
6,"U101184",121.53334,25.01744,"U119059",121.53791,25.0159500025
5,"U101184",121.53334,25.01744,"U119060",121.53786,25.0156600025
8,"U101184",121.53334,25.01744,"U119061",121.53786,25.0151100025
5,"U101184",121.53334,25.01744,"U119063",121.53635,25.0160300025
21,"U101184",121.53334,25.01744,"U119065",121.53574,25.0169900025
3,"U101184",121.53334,25.01744,"U119066",121.53633,25.0215700025
8,"U101184",121.53334,25.01744,"U119067",121.54145,25.0205300025
6,"U101184",121.53334,25.01744,"U119068",121.54175,25.0198700025
2,"U101184",121.53334,25.01744,"U119069",121.53906,25.0207400025
35,"U101184",121.53334,25.01744,"U119070",121.53583,25.0156100025
11,"U101184",121.53334,25.01744,"U119071",121.53992,25.0203600025
5,"U101184",121.53334,25.01744,"U119072",121.53868,25.0188100025
4,"U101184",121.53334,25.01744,"U119074",121.53825,25.0154800025
16,"U101184",121.53334,25.01744,"U119075",121.53995,25.0176100025
2,"U101184",121.53334,25.01744,"U119076",121.54195,25.0192200025
32,"U101184",121.53334,25.01744,"U119077",121.536,25.0189000025
1,"U101184",121.53334,25.01744,"U119078",121.53888,25.0170400025
216,"U101184",121.53334,25.01744,"U119079",121.53455,25.0169800025
1,"U101184",121.53334,25.01744,"U119080",121.53686,25.0153900025
2,"U101184",121.53334,25.01744,"U119082",121.53781,25.0170300025
20,"U101184",121.53334,25.01744,"U119083",121.53846,25.0196000025
1,"U101184",121.53334,25.01744,"U119084",121.54305,25.0190000025
17,"U101184",121.53334,25.01744,"U119086",121.53928,25.0180400025
4,"U101184",121.53334,25.01744,"U119087",121.54031,25.0169000025
2,"U101184",121.53334,25.01744,"U119088",121.54347,25.0199500025
11,"U101184",121.53334,25.01744,"U119090",121.53591,25.0211200025
93,"U101185",121.5341,25.02267,"U101216",121.53608,25.0226800025
1,"U101185",121.5341,25.02267,"U119049",121.53902,25.0193700025
2,"U101185",121.5341,25.02267,"U119050",121.5376,25.0184600025
15,"U101185",121.5341,25.02267,"U119053",121.53783,25.0210800025
1,"U101185",121.5341,25.02267,"U119054",121.5404,25.0194100025
15,"U101185",121.5341,25.02267,"U119058",121.53583,25.0198000025
41,"U101185",121.5341,25.02267,"U119066",121.53633,25.0215700025
1,"U101185",121.5341,25.02267,"U119068",121.54175,25.0198700025
3,"U101185",121.5341,25.02267,"U119069",121.53906,25.0207400025
1,"U101185",121.5341,25.02267,"U119072",121.53868,25.0188100025
2,"U101185",121.5341,25.02267,"U119077",121.536,25.0189000025
1,"U101185",121.5341,25.02267,"U119083",121.53846,25.0196000025
66,"U101185",121.5341,25.02267,"U119090",121.53591,25.0211200025
7,"U101186",121.54376,25.03479,"U101201",121.53968,25.0333300025
129,"U101186",121.54376,25.03479,"U101206",121.5425,25.0332800025
243,"U101186",121.54376,25.03479,"U101217",121.54372,25.0330300025
1,"U101189",121.54853,25.02039,"U101191",121.54561,25.0205400025
1,"U101189",121.54853,25.02039,"U101192",121.54908,25.0244400025
1,"U101190",121.54108,25.02347,"U101191",121.54561,25.0205400025
1,"U101190",121.54108,25.02347,"U119052",121.54059,25.0185700025
1,"U101190",121.54108,25.02347,"U119054",121.5404,25.0194100025
3,"U101190",121.54108,25.02347,"U119067",121.54145,25.0205300025
3,"U101190",121.54108,25.02347,"U119068",121.54175,25.0198700025
1,"U101190",121.54108,25.02347,"U119071",121.53992,25.0203600025
1,"U101191",121.54561,25.02054,"U101192",121.54908,25.0244400025
1,"U101191",121.54561,25.02054,"U101193",121.54435,25.0170500025
11,"U101191",121.54561,25.02054,"U101209",121.54153,25.0210100025
1,"U101191",121.54561,25.02054,"U119043",121.54531,25.0172900025
2,"U101191",121.54561,25.02054,"U119049",121.53902,25.0193700025
2,"U101191",121.54561,25.02054,"U119052",121.54059,25.0185700025
2,"U101191",121.54561,25.02054,"U119054",121.5404,25.0194100025
2,"U101191",121.54561,25.02054,"U119064",121.54398,25.0175400025
11,"U101191",121.54561,25.02054,"U119067",121.54145,25.0205300025
5,"U101191",121.54561,25.02054,"U119068",121.54175,25.0198700025
1,"U101191",121.54561,25.02054,"U119071",121.53992,25.0203600025
1,"U101191",121.54561,25.02054,"U119075",121.53995,25.0176100025
3,"U101191",121.54561,25.02054,"U119076",121.54195,25.0192200025
1,"U101191",121.54561,25.02054,"U119083",121.53846,25.0196000025
2,"U101191",121.54561,25.02054,"U119084",121.54305,25.0190000025
2,"U101191",121.54561,25.02054,"U119085",121.54247,25.0185700025
1,"U101191",121.54561,25.02054,"U119086",121.53928,25.0180400025
15,"U101191",121.54561,25.02054,"U119088",121.54347,25.0199500025
1,"U101193",121.54435,25.01705,"U101209",121.54153,25.0210100025
239,"U101193",121.54435,25.01705,"U119043",121.54531,25.0172900025
1,"U101193",121.54435,25.01705,"U119047",121.53844,25.0176100025
6,"U101193",121.54435,25.01705,"U119049",121.53902,25.0193700025
4,"U101193",121.54435,25.01705,"U119050",121.5376,25.0184600025
1,"U101193",121.54435,25.01705,"U119051",121.54251,25.0161600025
17,"U101193",121.54435,25.01705,"U119052",121.54059,25.0185700025
3,"U101193",121.54435,25.01705,"U119054",121.5404,25.0194100025
2,"U101193",121.54435,25.01705,"U119058",121.53583,25.0198000025
187,"U101193",121.54435,25.01705,"U119064",121.54398,25.0175400025
9,"U101193",121.54435,25.01705,"U119067",121.54145,25.0205300025
9,"U101193",121.54435,25.01705,"U119068",121.54175,25.0198700025
3,"U101193",121.54435,25.01705,"U119069",121.53906,25.0207400025
6,"U101193",121.54435,25.01705,"U119071",121.53992,25.0203600025
1,"U101193",121.54435,25.01705,"U119072",121.53868,25.0188100025
4,"U101193",121.54435,25.01705,"U119075",121.53995,25.0176100025
8,"U101193",121.54435,25.01705,"U119076",121.54195,25.0192200025
3,"U101193",121.54435,25.01705,"U119077",121.536,25.0189000025
1,"U101193",121.54435,25.01705,"U119078",121.53888,25.0170400025
3,"U101193",121.54435,25.01705,"U119083",121.53846,25.0196000025
17,"U101193",121.54435,25.01705,"U119084",121.54305,25.0190000025
51,"U101193",121.54435,25.01705,"U119085",121.54247,25.0185700025
2,"U101193",121.54435,25.01705,"U119086",121.53928,25.0180400025
6,"U101193",121.54435,25.01705,"U119087",121.54031,25.0169000025
5,"U101193",121.54435,25.01705,"U119088",121.54347,25.0199500025
34,"U101193",121.54435,25.01705,"U119089",121.54242,25.0179100025
1,"U101193",121.54435,25.01705,"U119090",121.53591,25.0211200025
42,"U101193",121.54435,25.01705,"U119091",121.54469,25.0181600025
328,"U101194",121.55009,25.03762,"U101202",121.54936,25.0371500025
101,"U101194",121.55009,25.03762,"U101204",121.54839,25.0371000025
44,"U101194",121.55009,25.03762,"U101214",121.54802,25.0382700025
204,"U101196",121.54944,25.04464,"U110027",121.54992,25.0448800025
2,"U101197",121.54541,25.04172,"U101198",121.54401,25.0447200025
2,"U101197",121.54541,25.04172,"U107012",121.54375,25.0458500025
396,"U101198",121.54401,25.04472,"U107012",121.54375,25.0458500025
122,"U101201",121.53968,25.03333,"U101206",121.5425,25.0332800025
26,"U101201",121.53968,25.03333,"U101217",121.54372,25.0330300025
238,"U101202",121.54936,25.03715,"U101204",121.54839,25.0371000025
101,"U101202",121.54936,25.03715,"U101214",121.54802,25.0382700025
148,"U101203",121.54902,25.02709,"U101205",121.54864,25.0282100025
45,"U101203",121.54902,25.02709,"U101210",121.54893,25.0300200025
257,"U101204",121.54839,25.0371,"U101214",121.54802,25.0382700025
77,"U101205",121.54864,25.02821,"U101210",121.54893,25.0300200025
776,"U101206",121.5425,25.03328,"U101217",121.54372,25.0330300025
336,"U101207",121.52855,25.02055,"U106007",121.529,25.0197000025
270,"U101207",121.52855,25.02055,"U106011",121.52771,25.0207500025
350,"U101207",121.52855,25.02055,"U106012",121.52751,25.0210200025
1,"U101209",121.54153,25.02101,"U106003",121.534374,25.0145290025
3,"U101209",121.54153,25.02101,"U119044",121.53759,25.0140800025
7,"U101209",121.54153,25.02101,"U119045",121.53404,25.0183900025
2,"U101209",121.54153,25.02101,"U119046",121.53673,25.0135500025
13,"U101209",121.54153,25.02101,"U119047",121.53844,25.0176100025
4,"U101209",121.54153,25.02101,"U119048",121.53436,25.0154700025
127,"U101209",121.54153,25.02101,"U119049",121.53902,25.0193700025
76,"U101209",121.54153,25.02101,"U119050",121.5376,25.0184600025
122,"U101209",121.54153,25.02101,"U119052",121.54059,25.0185700025
8,"U101209",121.54153,25.02101,"U119053",121.53783,25.0210800025
113,"U101209",121.54153,25.02101,"U119054",121.5404,25.0194100025
26,"U101209",121.54153,25.02101,"U119055",121.53585,25.0179300025
2,"U101209",121.54153,25.02101,"U119056",121.53535,25.0162700025
8,"U101209",121.54153,25.02101,"U119057",121.53718,25.0166600025
9,"U101209",121.54153,25.02101,"U119058",121.53583,25.0198000025
7,"U101209",121.54153,25.02101,"U119059",121.53791,25.0159500025
8,"U101209",121.54153,25.02101,"U119060",121.53786,25.0156600025
6,"U101209",121.54153,25.02101,"U119061",121.53786,25.0151100025
1,"U101209",121.54153,25.02101,"U119063",121.53635,25.0160300025
7,"U101209",121.54153,25.02101,"U119064",121.54398,25.0175400025
3,"U101209",121.54153,25.02101,"U119065",121.53574,25.0169900025
2,"U101209",121.54153,25.02101,"U119066",121.53633,25.0215700025
881,"U101209",121.54153,25.02101,"U119067",121.54145,25.0205300025
441,"U101209",121.54153,25.02101,"U119068",121.54175,25.0198700025
8,"U101209",121.54153,25.02101,"U119069",121.53906,25.0207400025
4,"U101209",121.54153,25.02101,"U119070",121.53583,25.0156100025
220,"U101209",121.54153,25.02101,"U119071",121.53992,25.0203600025
11,"U101209",121.54153,25.02101,"U119072",121.53868,25.0188100025
1,"U101209",121.54153,25.02101,"U119074",121.53825,25.0154800025
87,"U101209",121.54153,25.02101,"U119075",121.53995,25.0176100025
81,"U101209",121.54153,25.02101,"U119076",121.54195,25.0192200025
15,"U101209",121.54153,25.02101,"U119077",121.536,25.0189000025
7,"U101209",121.54153,25.02101,"U119078",121.53888,25.0170400025
6,"U101209",121.54153,25.02101,"U119079",121.53455,25.0169800025
1,"U101209",121.54153,25.02101,"U119082",121.53781,25.0170300025
54,"U101209",121.54153,25.02101,"U119083",121.53846,25.0196000025
36,"U101209",121.54153,25.02101,"U119084",121.54305,25.0190000025
37,"U101209",121.54153,25.02101,"U119085",121.54247,25.0185700025
34,"U101209",121.54153,25.02101,"U119086",121.53928,25.0180400025
28,"U101209",121.54153,25.02101,"U119087",121.54031,25.0169000025
147,"U101209",121.54153,25.02101,"U119088",121.54347,25.0199500025
10,"U101209",121.54153,25.02101,"U119089",121.54242,25.0179100025
8,"U101209",121.54153,25.02101,"U119090",121.53591,25.0211200025
1,"U101209",121.54153,25.02101,"U119091",121.54469,25.0181600025
4,"U101216",121.53608,25.02268,"U119049",121.53902,25.0193700025
4,"U101216",121.53608,25.02268,"U119050",121.5376,25.0184600025
2,"U101216",121.53608,25.02268,"U119052",121.54059,25.0185700025
11,"U101216",121.53608,25.02268,"U119053",121.53783,25.0210800025
1,"U101216",121.53608,25.02268,"U119054",121.5404,25.0194100025
11,"U101216",121.53608,25.02268,"U119058",121.53583,25.0198000025
40,"U101216",121.53608,25.02268,"U119066",121.53633,25.0215700025
3,"U101216",121.53608,25.02268,"U119069",121.53906,25.0207400025
1,"U101216",121.53608,25.02268,"U119071",121.53992,25.0203600025
1,"U101216",121.53608,25.02268,"U119072",121.53868,25.0188100025
2,"U101216",121.53608,25.02268,"U119075",121.53995,25.0176100025
1,"U101216",121.53608,25.02268,"U119077",121.536,25.0189000025
4,"U101216",121.53608,25.02268,"U119083",121.53846,25.0196000025
1,"U101216",121.53608,25.02268,"U119084",121.54305,25.0190000025
1,"U101216",121.53608,25.02268,"U119085",121.54247,25.0185700025
58,"U101216",121.53608,25.02268,"U119090",121.53591,25.0211200025
65,"U101218",121.55592,25.02832,"U112003",121.55671,25.0281100024
61,"U101218",121.55592,25.02832,"U112052",121.55766,25.0296900024
39,"U101218",121.55592,25.02832,"U112055",121.55764,25.0300500024
136,"U103006",121.5165,25.06647,"U103042",121.51608,25.0649600025
295,"U103006",121.5165,25.06647,"U103058",121.51615,25.0666900025
158,"U103007",121.50895,25.05601,"U103044",121.50783,25.0566200025
89,"U103007",121.50895,25.05601,"U103056",121.50826,25.0565800025
137,"U103009",121.52024,25.07133,"U103023",121.51826,25.0708000025
1142,"U103009",121.52024,25.07133,"U103057",121.51929,25.0718200025
121,"U103011",121.51862,25.07567,"U103013",121.52003,25.0744700025
159,"U103019",121.51099,25.06326,"U103020",121.50943,25.0632700025
100,"U103019",121.51099,25.06326,"U103024",121.51308,25.0631400025
293,"U103019",121.51099,25.06326,"U103025",121.51162,25.0632500025
10,"U103019",121.51099,25.06326,"U103046",121.5144,25.0632200025
18,"U103020",121.50943,25.06327,"U103024",121.51308,25.0631400025
46,"U103020",121.50943,25.06327,"U103025",121.51162,25.0632500025
2,"U103020",121.50943,25.06327,"U103046",121.5144,25.0632200025
313,"U103023",121.51826,25.0708,"U103057",121.51929,25.0718200025
477,"U103024",121.51308,25.06314,"U103025",121.51162,25.0632500025
229,"U103024",121.51308,25.06314,"U103046",121.5144,25.0632200025
33,"U103025",121.51162,25.06325,"U103046",121.5144,25.0632200025
30,"U103026",121.51969,25.06174,"U103036",121.51822,25.0640700025
3,"U103026",121.51969,25.06174,"U103040",121.51729,25.0601100025
193,"U103026",121.51969,25.06174,"U103047",121.51839,25.0624700025
408,"U103026",121.51969,25.06174,"U103052",121.52021,25.0612900025
113,"U103026",121.51969,25.06174,"U103060",121.51996,25.0603600025
10,"U103026",121.51969,25.06174,"U103061",121.51683,25.0615700025
15,"U103026",121.51969,25.06174,"U107090",121.51916,25.0638900025
121,"U103032",121.51338,25.06054,"U103043",121.51373,25.0591800025
33,"U103032",121.51338,25.06054,"U103045",121.51353,25.0580500025
76,"U103032",121.51338,25.06054,"U103062",121.51428,25.0609500025
205,"U103033",121.51993,25.06867,"U107105",121.52003,25.0687300025
2,"U103036",121.51822,25.06407,"U103040",121.51729,25.0601100025
155,"U103036",121.51822,25.06407,"U103047",121.51839,25.0624700025
11,"U103036",121.51822,25.06407,"U103052",121.52021,25.0612900025
1,"U103036",121.51822,25.06407,"U103060",121.51996,25.0603600025
7,"U103036",121.51822,25.06407,"U103061",121.51683,25.0615700025
53,"U103036",121.51822,25.06407,"U107090",121.51916,25.0638900025
228,"U103037",121.51468,25.04925,"U103059",121.51626,25.0487900025
13,"U103040",121.51729,25.06011,"U103047",121.51839,25.0624700025
3,"U103040",121.51729,25.06011,"U103052",121.52021,25.0612900025
1,"U103040",121.51729,25.06011,"U103060",121.51996,25.0603600025
62,"U103040",121.51729,25.06011,"U103061",121.51683,25.0615700025
331,"U103042",121.51608,25.06496,"U103058",121.51615,25.0666900025
290,"U103043",121.51373,25.05918,"U103045",121.51353,25.0580500025
17,"U103043",121.51373,25.05918,"U103062",121.51428,25.0609500025
106,"U103044",121.50783,25.05662,"U103056",121.50826,25.0565800025
3,"U103045",121.51353,25.05805,"U103062",121.51428,25.0609500025
70,"U103047",121.51839,25.06247,"U103052",121.52021,25.0612900025
20,"U103047",121.51839,25.06247,"U103060",121.51996,25.0603600025
70,"U103047",121.51839,25.06247,"U103061",121.51683,25.0615700025
82,"U103047",121.51839,25.06247,"U107090",121.51916,25.0638900025
176,"U103049",121.51828,25.05756,"U103050",121.51698,25.0564600025
449,"U103051",121.51914,25.04937,"U106067",121.51994,25.0484200025
130,"U103051",121.51914,25.04937,"U106080",121.51903,25.0482100025
37,"U103051",121.51914,25.04937,"U106083",121.52042,25.0477900025
3,"U103051",121.51914,25.04937,"U106101",121.52208,25.0469200025
199,"U103052",121.52021,25.06129,"U103060",121.51996,25.0603600025
5,"U103052",121.52021,25.06129,"U103061",121.51683,25.0615700025
7,"U103052",121.52021,25.06129,"U107090",121.51916,25.0638900025
